GeneID	Normal 6	Tumor 6	Normal 10	Tumor 10	Normal 9	Tumor 9	Normal 5	Tumor 5	Normal 8	Tumor 8	Normal 3	Tumor 3	Normal 2	Tumor 2	Normal 1	Tumor 1	Normal 4	Tumor 4	Normal 7	Tumor 7
BTF3P11	0	0	0	0	0	0	0	0	0	0	0	0.136780464	0	0	0	0	0	0	0	0
BTF3P10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BTF3P13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TIPRL	12.06020094	16.38345312	15.00400095	14.48744952	17.4829575	19.5733924	14.59803148	14.96179236	17.80287953	17.80798598	12.6392084	26.54242433	22.34024278	26.22501332	10.15884175	19.74374247	13.66595125	14.2578571	17.60598653	17.64240719
BTF3P12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADRB1	0.554047139	0.210502979	0.188657011	0.996863548	0.323532226	0.322689907	0.248656197	0.199993112	0.171446566	0.185393215	0.384340083	0.917604787	0.121044449	0.400197558	0.371513091	0.89163179	0.820067469	0.477293193	0.804501575	0.397920266
CTD-2127H9.1	0.782763377	1.692896458	0.246546286	0.170294176	0.384370789	0.527133855	1.083187267	0.387201275	0.448109655	0.115371903	1.423111293	1.065929945	1.265494839	1.852284246	1.155980067	0.632294477	0.893087175	1.446377466	0.625810912	0.072225254
ADRB2	5.876475307	0.703542731	5.922906271	4.08193138	4.163514927	0.961077054	4.73390498	2.211285247	3.412172879	0.148480588	5.332916276	3.943992997	3.800202914	2.804518637	5.231800483	2.150615147	3.001157784	1.86144955	3.704849635	0.952757915
ATE1-AS1	0.33179067	0.657772188	0.418015251	0.360913786	0	0.89374695	0.765219392	0.328246759	0.506508461	0.1956112	0	0.338862568	0	0	0.457320631	0.536022544	0.08412305	1.915866926	1.273262769	0.183685129
DPP3	4.184153347	13.30314333	4.273255705	9.217759155	10.92146646	12.50656276	11.38769566	15.73958114	6.589086919	9.662387492	3.924681961	5.309726204	8.742196789	6.547864215	3.925082887	8.334913361	11.03859224	13.73545465	8.828622876	12.0361523
DPP4	10.0877125	1.057571951	7.988289317	18.7189323	10.10126433	3.492870024	9.367070199	8.43078654	9.637459871	98.5002706	4.794790355	16.02646171	13.34196607	13.49108297	3.414409433	34.28335398	10.74887664	14.02561964	46.89307071	39.38515315
RP11-236J17.5	0.127232939	0	0.053432594	0	0.083302526	0	0.058688276	0.062936971	0.194232587	0.037505859	0.190496517	0.086629883	0.445678353	0.035420751	0.100211632	0.088093053	0.258071702	0.02938737	0.325508377	0
DPP6	0.322227781	0.199110808	0.057995313	0.060087687	0.2712477	0	0.076439746	0.054649031	0.042163701	0.048850273	0.54349238	0.225665727	0.342336063	0.030756321	0.174030254	0.0382462	0.518201603	0.025517454	0.335638995	0.142712757
DPP7	25.38858013	32.7792238	17.70523044	22.22505135	20.12040457	14.45375318	15.49310048	13.61579119	14.84008022	15.40636993	33.86392347	26.57025375	26.92571762	25.76296183	31.83362345	23.80247225	31.48459031	20.24796162	15.42120197	12.21663744
DPP8	14.14892213	21.47497828	15.50046123	10.75163624	16.11036102	17.07551864	13.88826851	11.41850308	15.50628275	9.344844614	10.59268684	14.12649483	12.87802805	13.16091144	8.122914795	9.960115117	10.27507012	9.824039573	16.18069068	17.83760605
DPP9	8.800919511	10.21764262	6.375899292	9.539521216	8.941310534	6.14219395	11.69064842	12.51264079	8.846327801	7.108454856	7.399874313	6.986405767	6.935214466	7.576400388	7.86854061	7.496255129	12.01591107	10.58255222	7.255262455	11.66092965
CASKIN2	10.39794875	9.839580977	3.250813051	4.193392229	7.165802549	2.73876304	8.240677534	8.19062698	4.734632272	5.168136821	6.962601038	5.270519938	7.01698723	5.837002258	7.671504084	10.81372662	12.49057906	7.104291234	6.475570928	6.290983755
CASKIN1	0.030100997	0.056962473	0.028442653	0.098229389	0.014780896	0.040541638	0.072894033	0	0.01723196	0.319435322	0.067602012	0.03074258	0.072996498	0.188547862	0.097796523	0.010420606	0.034343475	0.031286326	0.043317763	0.049993319
C10orf105	0.09746108	0	0.122788919	0.104088222	0.243638792	0.047733022	0.18390894	0.13148193	0.182597504	0.015670734	0.204668841	0.072391562	0.128917218	0.088797194	0.104676301	0.024538083	0.107827767	0.049114637	0.068002112	0.039240845
C10orf107	0.503895296	0.572136303	0.539618943	0.328874996	0.841277159	0.610805896	1.638631179	0.859935108	0.865396952	0.222808172	0.452667209	0.205854196	0.977578023	0.673348272	0.327425747	0.24421956	0.268293678	0.803064737	0.870175173	0.808999271
RSPH10B2	0.027595811	0.119363916	0.017383656	0.144086637	0.054202964	0.111502557	0.057280589	0.020475792	0.063191252	0.073212498	0.177073618	0.140919988	0.06692129	0	0.065205315	0.191066816	0.125940819	0.095608298	0.026475066	0.091665148
C14orf159	14.37584576	4.319662007	13.00134461	9.0285553	14.45736193	22.28475055	17.59002948	18.38774411	17.16533278	13.99976303	11.62954931	13.70008234	13.23527024	12.41828508	6.714993765	11.08030327	13.5229739	15.22386662	11.47362014	9.992766963
OPN4	0	0	0.022441245	0	0	0	0	0	0	0	0	0	0.057594216	0.059505684	0.042088052	0	0	0	0	0.216945931
OPN3	3.403102446	3.468685026	4.943946212	9.26692767	2.974346451	8.509045966	7.615851814	8.529645421	6.674143834	9.042930385	3.803126893	4.822654645	3.000982536	6.636330746	4.386048384	3.47233449	4.062325098	5.957239713	4.405261814	3.028850537
MIR644B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OPN5	0	0	0	0	0	0	0	0	0	0.173255634	0.015714019	0.05002257	0.019795955	0	0	0	0	0	0	0.149134831
MIR644A	0	0.49301107	9.764806625	0	0.895502157	15.96542645	3.154494834	0	1.044000153	0	0	2.793813725	5.15958401	13.70783072	0	4.419334805	0	0	8.748037645	11.1057853
C14orf142	2.113660804	5.714065374	4.820860414	3.948261778	5.153706292	4.810096431	4.79075491	6.111014007	4.673143541	6.123246007	3.320521832	5.508437719	4.948988744	6.148060509	1.076358991	5.399619712	2.661035256	4.444289945	5.663908046	4.39818631
JMY	7.868019529	11.22406207	9.510545263	6.042113468	6.011998709	3.983385805	6.808097165	4.256573732	6.944447943	4.533512944	7.103066998	8.275450288	6.534681818	5.167569052	6.455861866	4.700042753	5.413307672	3.903508033	4.990281612	3.040794739
SRPRB	13.02212852	12.24557881	16.2343796	20.97564024	24.83331698	17.92683976	13.78247556	16.6474634	20.48116324	29.52071927	11.84804779	14.21316908	12.76898617	13.47131232	10.65652513	17.71753732	20.73244854	16.82804798	22.83401832	20.84732004
C10orf115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.642434015	0.222431211
RADIL	0.64226055	0.075765189	0.294243251	0.335344962	0.344048513	0	0.355503832	0.173291034	0.427840935	0.061961313	0.569472616	0.190821791	0.320942594	0.370605293	0.524254285	0.032340792	0.817162598	0.161830721	0.515347613	0.077578188
C10orf118	5.351941164	14.10632026	8.078134792	6.719990066	12.83419235	21.64837529	8.195771088	6.291507719	7.907957129	6.602442855	10.05214616	16.36830378	17.17317252	10.49607011	5.524858995	17.62861012	10.18815985	14.59172571	14.18016603	17.72598523
OR5J1P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C10orf111	0.125018363	0.08111384	0.18900923	0.130552244	0.196446214	0.067352575	0.10380018	0.222629438	0.400788857	0.486460175	0.064176273	0.35751253	0.444658265	0.334120598	0.118160856	0.10387168	0.342332715	0.450463461	0.623693232	0.581383796
SERTAD4-AS1	1.607111059	0.347572804	2.024761374	2.027884333	1.367879545	4.329086788	2.594572001	0.635978095	1.472040215	0.852742576	3.987432273	2.516760531	3.031255606	1.342225091	2.658176165	0.593453531	2.607814551	2.672634362	1.644631077	2.550544557
C10orf113	0.977179363	0.075477265	0.703500152	1.093321891	0.685482107	1.128100792	2.897614147	3.314543817	0	0	0.537450155	0.712862351	1.46696409	1.165884987	0.824624217	1.449805043	1.592720613	0.967294376	1.607131346	4.559719077
TAS2R7	0	0.084567592	0.049264267	0	0	0	0	0	0.089540159	0.069159982	0	0.079871804	0	0	0.046197014	0	0.237939284	0	0	0
TAS2R6	0.781098935	3.097044022	1.180905783	1.563375025	0.818247415	0.841620761	2.666180567	2.009165306	1.430901789	0.460506319	0.735102946	3.19099016	1.599551647	0.608866789	0.369127049	0.7210857	2.218068269	1.515467034	1.898419834	2.479265669
TAS2R9	0	0.172439221	0.050226639	0.104077464	0	0.322164598	0	0.118321506	0	0.282044056	0.153485765	0.32572836	0.257807786	0	0	0	0.1212937	0.165744767	0	0.088282775
C10orf120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAS2R8	0.138246113	0.049831226	0.058057674	0	0.090513121	0.372394562	0.063768283	0.136769483	0	0	0	0.282385473	0	0	0	0	0.070102542	0.319311154	0	0.051023647
IQCJ-SCHIP1	3.529341934	1.14682575	2.037082437	3.426850771	2.356278698	0.421493237	2.71862427	2.476831526	2.906259249	0.553504309	1.9411435	0.781285569	2.248627746	4.820757056	2.896187302	1.781564353	1.851389641	1.734772811	1.868140777	1.251269559
SLC7A11-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025522937	0	0
RNU5B-4P	0	0	0	0	0	1.030734949	0	0	0	0	0	1.563205299	0	0	0	0	0	0	0	0
BDKRB2	6.759796815	0.430635831	3.833715444	4.052003235	10.52967154	4.043369123	6.711851053	6.71284956	6.17295873	4.388668008	5.634881656	4.171527125	5.645879939	5.168062301	9.795836237	3.803645457	7.984373834	1.174535526	4.388817742	5.890514106
C10orf126	0	0	0	0	0	0.322314512	0	0	0	0.317447213	0	0	0	0.066621999	0	0.193307339	0	0	0	0
BDKRB1	2.767047481	0	1.826072261	1.117972756	2.717480797	0.354934095	1.27634595	0.97767578	1.734918009	0.174787102	1.479605922	1.143867367	0.905349209	0.770326468	23.46737275	1.140379575	3.557932996	0.182603765	0.758477053	0.802416463
TAS2R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C10orf129	0.050036538	0	0	0	0	0.202175682	0.069240517	0	0	0	0	0	0	0	0	0	0	0	0	0
C10orf128	13.3377152	2.803188794	12.45804396	6.303667362	10.26551253	2.027279666	11.28232006	9.493136441	12.6380038	3.06894889	8.504733596	9.437184769	11.35611856	9.777509609	9.953495884	5.905586357	8.3004829	4.374718577	6.498298403	4.166516349
TAS2R3	1.245596219	3.66198413	2.84435143	3.048590559	2.293656751	2.935862672	4.147544707	5.083203665	1.782670561	1.308072172	2.048103269	3.180363187	1.699107852	2.145609592	0.643821051	1.131927716	4.677959799	3.236614426	4.406595529	5.473572164
TAS2R5	1.304322019	2.135809695	0.845117791	1.556636849	0.365987838	1.104230833	1.650212254	2.765122152	1.536041964	0.988687044	0.956505493	1.903032538	0.963976938	1.058218043	0.220138813	0.516046549	1.644057	1.600998362	1.930653873	2.599543896
TAS2R4	1.523779375	4.685796322	3.899540424	3.045711335	2.244725407	2.950192478	5.33740526	5.229153225	1.853680271	0.926436378	2.383292853	4.863305374	2.694449427	2.465717205	0.618834663	1.0550285	2.82513243	3.761485399	3.563367334	4.903372481
C10orf131	0.61952127	0.472888169	1.239649821	0.570833028	0.787371795	0.392660933	2.11801796	0.70303701	0.667591934	0.386731327	0.888590349	0.59550678	1.237247186	1.947900359	0.774978474	0.454173621	0.831573518	0.858556012	1.04887186	1.089458994
BPY2DP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR3D1P	0.183146559	0	0	0.119533412	0	0	0.063359512	0	0.104846169	0	0	0	0.148046672	0	0	0	0.069653166	0	0	0
RNU5B-5P	2.435016757	0	0	0.635700418	0	0	0	0	0	0	0	0	0	0.813469752	0	0	0	0	0.934449476	0
OR5J7P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100313968	0.495162275	0.615765415	0.873380604	0.807938139	0.632180032	1.467204457	1.370410234	0.881772055	1.247251482	0.525472028	0.476595025	0.556287963	0.800529664	1.736905953	0.468001636	0.582825536	0.903921855	1.200875572	2.090230139	2.79613123
OR2AO1P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP3-446N13.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BZW1P2	0.4824995	1.155315044	0.803282893	1.439591778	1.421569166	1.02120262	1.04921517	8.796801956	1.815141399	1.371520025	0.486521692	0.66877782	0.390028868	1.2952715	0.508965892	0.572693395	0.76021936	0.811951645	3.604036739	1.106640741
LOC133083	0	0	0	0	0	0	0.341157255	0.60975848	0	0	0	0	0	0	0	0	0	0	0	0
BZW1P1	0	0	0	0.019270285	0	0	0.020428695	0	0	0	0	0	0	0	0	0.040885534	0	0	0	0
NUDT15P2	0	0	0	0	0	0	0	0	0	0	0	0.011921489	0	0.009748786	0.006895264	0	0	0	0	0.006462208
NUDT15P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385661524	0	0
JPX	4.126712608	7.372756451	4.811633887	4.282613341	3.524165188	6.352089067	6.029764049	4.640510022	6.162847792	4.578787886	6.085422955	7.748711433	4.475401304	8.006254931	5.269112016	4.578678559	9.085239091	7.956806182	4.524702724	6.215302747
TMEM161BP1	0.018174849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02012383
S1PR1	42.94060238	7.110997697	17.11863824	8.84061276	16.09026532	2.460246043	11.3359099	7.047888396	21.68645039	2.882860146	18.86197471	13.03046935	13.10751838	14.52830307	17.8622798	9.709288917	15.3476299	4.342422315	15.69139815	3.873949491
REPS2	3.303270311	3.53705842	3.550694324	3.453708494	5.831967651	16.02518735	5.085586693	4.846004344	3.084874084	5.651830586	5.553156025	8.673597815	3.563172331	6.174719227	2.381031143	6.678497551	4.746399551	7.848718764	7.258462317	11.36031589
S1PR3	13.74838534	4.392505096	7.430429831	4.856177627	13.19524163	1.104711142	6.337163785	3.56460723	7.02089508	2.003354624	12.50605325	6.442300625	8.666650145	11.09091592	16.10439053	4.151064799	10.96244668	3.03116426	6.782370129	2.32448809
C14orf119	10.92871901	13.81636319	10.65205531	11.89115946	14.92037346	19.99170809	13.39133936	14.10165351	12.42945105	16.85859685	10.98113776	10.16587704	14.23359411	16.26166087	8.011707287	12.91693424	12.59631986	10.36584842	10.4429885	8.523634512
S1PR2	7.975766939	1.913719308	4.911251547	4.760658262	3.100276442	1.385050088	3.028103802	3.069871942	7.310914016	1.205514058	5.862065611	3.297386177	2.107186614	3.675140131	8.010129069	1.821425458	4.274807614	2.303423712	2.248519051	1.403435024
S1PR5	0.308565323	0.797100297	0.194377092	0.223766547	0.033670881	0	0.118609006	0.025439124	0.314035246	0.15159868	0.087998505	0.070031597	0.27714337	0.54404857	0.445560957	0.213643271	0.260781455	0.142540499	0.065785243	0.11388478
IPPKP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1PR4	1.235980919	0.145275989	1.387924202	0.70146253	0.73885946	1.013286772	0.892356156	0.558225287	2.891782241	0.33266168	2.137894722	1.701394607	0.477833396	0.807859616	1.809416825	1.413870481	0.817496724	0.707489417	0.82489333	1.160268137
REPS1	9.40513862	10.38942014	10.908891	12.5273633	10.17917904	16.9759661	10.4620285	10.74469088	11.62297657	12.18372074	9.565649919	13.06884748	10.205827	11.89823486	7.773052732	9.09597848	10.86859759	10.43310862	11.62167768	7.391128847
RWDD1	11.99469083	12.97056697	13.83387258	11.42003827	17.33353051	17.1455745	11.72053489	11.32718382	17.01411373	12.24450878	16.95533332	11.8618608	16.48101104	14.48650039	15.15961837	16.11805744	12.84618706	14.37353654	12.01845787	7.356462627
RWDD3	5.263053761	9.011146773	9.827789124	7.115383623	6.399436468	9.282642235	9.710678835	7.996215813	6.241106176	4.543527693	4.221419527	9.534638167	9.72432876	7.901598004	2.738861546	6.420403698	5.385289552	4.558586875	10.63960894	10.54488706
RWDD4	4.793029512	10.75916329	7.350464224	4.983616696	12.85544632	8.414422449	8.416527984	9.05036317	7.455763528	9.295869701	5.090542153	10.60061781	10.6079751	9.193180726	3.202327814	5.241066664	4.500566956	3.985416969	9.957851104	9.589218542
LOC100301990	0.027384214	0	0	0.035745455	0	0	0	0	0	0.048434083	0	0.111871561	0	0	0	0	0	0	0.105088248	0
MIR3914-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SGPP2	4.853364478	20.19980829	6.308574067	8.982810889	21.07542474	16.09801975	31.07440675	38.76604276	7.091171965	20.85162492	13.65389866	21.88025029	35.90918475	29.039478	11.13624254	42.5811999	26.52995365	49.17742595	21.90872373	43.08075397
SGPP1	4.53300188	9.341434888	8.305458159	4.17575832	8.11499779	8.23341982	11.43435263	8.475864002	5.456943681	4.237799307	4.504305483	9.365059487	11.26496924	10.4057261	4.008934682	10.45582982	5.812218892	2.799979588	7.331008881	4.918716582
MIR3914-2	0.902237788	0	0.56835407	0	0	0	0	0	0	0	0	0.921468387	0	0	0	0	0	0	0	0
DPRX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XPNPEP1	19.84994203	49.31819439	16.50219064	19.63135028	38.5245804	28.7355426	23.21728077	23.14469317	24.27310635	33.58576509	18.91066738	17.20449345	23.79568908	18.29810339	14.61725185	25.99134803	35.10124548	27.62575976	35.52895415	37.58407066
RP5-1057J7.6	1.687103012	4.057637261	4.263298458	3.303340994	3.48516473	6.66013352	5.729190663	3.870545419	3.219394136	3.601326111	1.493187308	5.387045952	3.60537189	5.538956033	0.744587161	2.994120756	3.71702074	3.883314885	6.567361654	7.697528979
XPNPEP2	5.953334697	0.05561721	1.1825789	1.107755183	0.63139216	22.68668344	0.053379391	0.171731259	0.853868712	0.227420762	2.409200004	1.628397479	0.291029641	0.365121737	0.683599374	0	0.312969043	0.017819344	0.5181106	3.47383318
XPNPEP3	4.612576628	5.502838252	4.422502888	4.379498845	5.570472902	7.351177465	7.397327804	6.273226307	4.889033553	9.965876522	4.223301972	6.317621315	7.14572429	8.464391969	3.394848892	5.231342151	7.212272731	14.4605014	11.46867844	14.48029315
MIR6499	0	0	0	0	0	0	0	0	0	0	0.887081707	0	0	0	0	0	0	0	0	0
LOC100913179	0	0	0	0.180456893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU5B-3P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C14orf105	4.89367151	3.215462988	6.736604944	3.045982089	21.76454745	23.27523948	27.5302795	22.2612121	4.854893056	9.244972401	8.077025226	21.92572958	31.84044469	15.23471417	7.199374803	10.58023875	28.09445514	13.41583729	11.28317214	7.072029885
ITSN2	12.78957492	26.19685947	18.11861072	14.39728315	13.56586138	12.7303861	17.0189951	15.04620951	18.15965842	9.214481292	13.10187171	19.4500387	14.04534665	21.25775341	12.57514154	18.7493254	14.95482657	21.06701315	14.40935769	14.94520355
JRK	3.24099556	15.42567012	3.349451812	3.973057937	3.515071707	4.782682466	4.283391868	3.506104578	3.818312702	5.93168882	3.17673254	4.279111743	3.007145287	2.895110675	2.064344238	1.827711993	5.130454975	6.919504913	4.308053786	4.399866837
IGHV3-20	5.099049253	0.262566802	11.47173583	9.983918176	0.953849323	11.77315387	0.672005698	0.540491299	21.12843369	0	11.21793977	3.719808643	3.729266306	0.405582653	5.450462392	2.689874362	0.923447079	2.860231927	2.096555198	0
IGHV3-21	48.0767501	3.675935228	966.6849392	360.2134288	7.869256917	7.848769247	26.37622366	8.107369481	75.89555785	1.073645043	185.8750299	103.6586675	81.06247285	47.6559617	216.7275967	75.48459927	13.85170618	70.83280242	31.91422912	0.940974341
IGHV3-22	12.2958172	0	1.353600918	0.311652572	0.234476888	0.64313267	0.825968007	0	0.546718743	0.211140223	0.919204443	0.243842609	1.350977429	0.997010281	4.654188272	3.967377366	1.271218792	3.970487446	1.374343519	0
IGHV3-23	66.77326403	3.544651827	217.3511548	211.2470306	33.38472631	8.829865403	15.12012821	4.864421689	137.6128247	0.214729009	113.1142261	116.8019914	74.58532611	39.54430864	202.5277078	213.5087774	23.45555581	69.8233088	59.63534784	77.15989594
ITSN1	19.24173763	10.69510145	19.30320726	12.3281849	12.92922093	5.683369102	9.50493042	7.43735837	19.69121456	8.075531491	16.16062006	13.02420218	11.2875988	11.8956844	20.78275865	6.479233302	17.41513056	9.869437171	10.56149946	6.647258357
AKR1D1P1	0	0.002802216	0	0.003382612	0	0	0.003585954	0	0	0.004583344	0	0	0.004189493	0.01298561	0	0	0	0.007182474	0.004972279	0
LOC102724135	1.44018099	2.328163612	0.989700061	2.487560901	1.428669429	1.841747717	2.093573761	2.180372966	0.899413574	1.466586009	1.885575577	2.080028775	2.492973284	1.50654819	0.859333451	1.873427644	1.947451464	3.93123407	2.037645428	3.720777357
LOC102724134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHV3-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102724137	0	0	1.101910952	0	0	0	0	0	2.002775803	0	0	3.573040683	0	0	0	0	0	0	0	0
LOC102724136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102724131	2.537543778	5.183103219	3.552212936	2.208222504	3.32278432	18.22773384	5.072095641	2.92884649	1.93689502	4.986798687	4.703867473	5.759177416	4.102451196	4.709561724	1.33241913	2.733009682	5.57591927	8.596192393	5.409970649	5.307130657
IGHV3-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC102724130	0	0	0	0	0	0	0	0	0	0	0.087300105	0	0	0	0	0	0	0	0	0
LOC102724133	1.664322133	1.349797297	2.271576946	1.810408957	0	1.494398891	0.959619788	1.440727076	2.540738236	1.717137153	6.407658156	4.816088817	1.121130136	0.695003284	0.983144213	0.384112318	2.74284702	1.729860429	1.330607668	1.382096847
LOC102724132	0.107087194	0.092639761	0.053966653	0	0.084135135	0	0.059274865	0.09534904	0.049043485	0.03788073	0.13742895	0.087495749	0.103876825	0.357747817	0.27833643	0.059315695	0.065162782	0.08904329	0	0.094856555
LOC102724139	1.051688219	0.284313132	1.324997218	0	1.032849114	0	0.363831306	0	0	0	1.012252746	0.537052127	0	0	0	0	1.599886228	0.36436733	0.50448806	0.582233028
